Fac_ID,Fac_Name,State,Latitude,Longitude,NAICS,Sector,Total_Emissions,CO2_Emissions
1006201,CACTUS LANDFILL,AZ,32.77,-111.32,562212,Waste,15271.85,47.6
1006980,"CADILLAC CASTING, INCORPORATED",MI,44.27,-85.41,331511,Metals,37834.31,37636.5
1003599,CALABASAS SANITARY LANDFILL,CA,34.14,-118.71,562212,Waste,62029.93,0.3
1006307,CALCASIEU REFINING COMPANY,LA,30.13,-93.32,324110,"Petroleum Product Suppliers,Refineries",157851.37,156685
1001864,CALGON CARBON CORP,KY,38.34,-82.59,325998,Chemicals,49830.71,49779.2
1005658,CALIFORNIA DAIRIES INC FRESNO,CA,36.73,-119.79,311514,Other,36181.36,36144.1
1005657,CALIFORNIA DAIRIES INC TIPTON,CA,36.01,-119.31,311514,Other,43740.64,43695.7
1006836,CALIFORNIA DAIRIES INC TURLOCK,CA,37.49,-120.89,311514,Other,37088.76,37050.4
1005659,CALIFORNIA DAIRIES INC VISALIA,CA,36.34,-119.39,311514,Other,67089.75,67020.7
1006761,CALIFORNIA STEEL INDUSTRIES INC,CA,34.08,-117.5,331221,Metals,124533.33,124405.1
1002474,CALUMET GAS PROCESSING PLT,OK,35.67,-98.15,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",18901.63,17848
1005363,"CALUMET KARNS CITY REFINING, LLC.",PA,41,-79.72,324199,Petroleum and Natural Gas Systems,32840.17,32805.9
1006500,CALUMET LUBRICANTS CO LP,LA,32.59,-93.52,324110,"Chemicals,Petroleum Product Suppliers,Refineries",91179.86,87470.9
1006499,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,LA,32.8,-93.41,324110,"Chemicals,Petroleum Product Suppliers,Refineries",97086.82,96074.5
1005125,CALUMET SHREVPORT REFINING LLC,LA,32.47,-93.79,324110,"Chemicals,Petroleum Product Suppliers,Refineries",364246.69,363187.4
1000362,CAMDEN CNTY RESOURCE RECOVERY ASSOC,NJ,39.91,-75.12,562213,Waste,138670.97,131532
1003362,CAMINO REAL LANDFILL,NM,31.79,-106.59,562212,Waste,55267.5,0
1004254,CAMPBELL SOUP COMPANY (0335010105),OH,41.4,-84.11,311422,"Other,Waste",87614.07,87496.9
1005780,CAMPBELL SOUP SUPPLY COMPANY,NC,34.77,-79.33,311422,Other,45259.08,45212.5
1004205,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",CA,38.48,-121.8,311421,Other,39694.5,39653.4
1004270,CAPITOL CEMENT PLANT,TX,29.55,-98.42,327310,Minerals,508071.58,507486.9
1006733,CAPITOL POWER PLANT,DC,38.88,-77.01,221330,Power Plants,65112.11,65037
1004554,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,GA,33.82,-84.65,322130,Pulp and Paper,97268.62,97166.1
1004334,CARBO Ceramics Inc. - Eufaula Plant,AL,31.88,-85.16,327999,Minerals,8871.42,8862.1
1004075,CARBO Ceramics Inc. - McIntyre Plant,GA,32.85,-83.16,327999,Minerals,13695.35,13681.1
1004181,CARBO Ceramics Inc. - Toomsboro Plant,GA,32.85,-83.13,327999,Minerals,6976.82,6969.7
1003135,CARBON GREEN BIOENERGY,MI,42.77,-85.07,325193,"Other,Waste",71850.98,71751.2
1003102,CARBON LIMESTONE LANDFILL,OH,41,-80.53,562212,Waste,97287.55,78.3
1002882,"CARDINAL ETHANOL, LLC",IN,40.18,-84.87,325193,"Other,Suppliers of CO2,Waste",176449.34,176267.4
1005358,CARDINAL FG,WI,43.56,-89.5,327211,Minerals,115316.85,115234.1
1005558,CARDINAL FG COMPANY,WI,44.91,-91.88,327211,Minerals,109514.41,109435.5
1005915,CARDINAL FG FLAT GLASS PLANT,NC,35.64,-80.79,327211,Minerals,107457.58,107382.5
1000329,CARDINAL GLASS PLT,OK,34,-96.45,327211,Minerals,118426.49,118341
1007717,CARESTREAM HEALTH INC.,CO,40.46,-104.87,325992,Chemicals,30517.14,30485.9
1005813,CARGILL,GA,34.29,-83.81,311224,Other,44844.83,44798.8
1000304,CARGILL CORN MILLING-WAHPETON FACILITY,ND,46.35,-96.64,311221,Other,53420.37,53359.4
1006699,CARGILL INC,KS,37.71,-97.33,311224,Other,48260.17,48210.3
1007881,CARGILL INC - EDDYVILLE,IA,41.14,-92.64,311221,Other,399045.15,398633.6
1006625,CARGILL INC SALT DIV,OH,41.04,-81.55,311942,Other,50554.86,50502.8
1005694,CARGILL INC SOY PROCESSING PLANT *,OH,40.28,-84.19,311224,Other,64168.21,64101.9
1006525,CARGILL INC-CEDAR RAPIDS,IA,41.97,-91.65,311221,Other,89924.71,89831.8
1005434,CARGILL INC/SALT DIVISION,KS,38.04,-97.92,311942,Other,48969.22,48918.8
1004067,CARGILL INCORPORATED,AL,34.35,-86.29,311221,Other,35761.02,35724.3
1006637,CARGILL INCORPORATED,OH,39.82,-84.17,311221,Other,161718.42,161221.1
1005513,"CARGILL INCORPORATED, WATKINS GLEN PLANT",NY,42.38,-76.86,311942,Other,47777.02,47727.7
1007220,CARGILL MEAT SOLUTIONS,KS,37.74,-99.96,311611,"Other,Waste",73354.72,49043.7
1000357,CARGILL MEAT SOLUTIONS CORPORATION,CO,40.25,-103.78,311611,"Other,Waste",37464.51,36832.9
1006063,CARGILL SALT SAINT CLAIR,MI,42.82,-82.49,311942,Other,82600.69,82515.2
1003947,CARLISLE FINISHING CO LLC,SC,34.6,-81.42,313310,Other,16697.49,16577.2
1005150,CARLTON FORGE WORKS,CA,33.89,-118.16,332112,Other,22828.26,22804.7
1004569,CARMEUSE LIME & STONE INC,AL,33.22,-86.79,327410,Minerals,533290.55,532057.2
1006848,CARMEUSE LIME & STONE MAYSVILLE FACILITY,KY,38.61,-83.67,327410,Minerals,0,0
1004375,CARMEUSE LIME & STONE ROCKWELL OPERATION,WI,44.17,-87.7,327410,Minerals,118683.65,118333.9
1003487,CARMEUSE LIME AND STONE,VA,39.03,-78.33,327410,Minerals,0,0
1003005,CARMEUSE LIME BLACK RIVER OPERATION,KY,38.83,-84.24,327410,Minerals,1006769.09,1003354.8
1006263,CARMEUSE LIME INC - River Rouge,MI,42.28,-83.13,327410,Minerals,187033.34,186330
1004081,"CARMEUSE LIME, INC.  GRAND RIVER OPERATIONS (0243030257)",OH,41.75,-81.28,327410,Minerals,200600.77,200540.6
1004020,CARMEUSE OHIO INC - MAPLEGROVE LIME PLANT,OH,41.22,-83.21,327410,Minerals,500343.67,499561.7
1005299,CAROLINA STALITE COMPANY,NC,35.51,-80.33,327992,Minerals,129808.71,128777.1
1004036,CARPENTER TECHNOLOGY,PA,40.36,-75.94,331110,Metals,139046.84,138908.2
1006036,CARROLL COUNTY SOLID WASTE MANAGEMENT COMMISSION,IA,42.08,-94.9,562212,Waste,39172.9,68.1
1002649,CARTER VALLEY LANDFILL,TN,36.54,-82.78,562212,Waste,29223.4,123.1
1005696,CARTHAGE CMP STN,TX,32.15,-94.34,486210,Petroleum and Natural Gas Systems,45239.38,4616.7
1004017,CASCADE PACIFIC PULP HALSEY PULP MILL,OR,44.38,-123.16,322110,Pulp and Paper,56718.77,55838.8
1005755,CASCADE STEEL ROLLING MILLS INC,OR,45.23,-123.16,331110,Metals,84439.58,84391.9
1003602,CASCADES TISSUE GROUP PA RANSOM PLT,PA,41.39,-75.82,322121,Pulp and Paper,25002.46,24976.7
1005225,CASPER BALEFILL,WY,42.87,-106.28,562212,Waste,14225.75,22.5
1005990,CATERPILLAR INC.-MAPLETON,IL,40.56,-89.75,331511,"Metals,Waste",186637.03,31694.9
1004470,CATERPILLAR INCORPORATED,IN,40.42,-86.85,333618,Other,31518.76,31472.7
1002969,"CC METALS & ALLOYS, LLC",KY,37.06,-88.35,331110,Metals,119250.69,118406.1
1002414,CCI Paradox Midstream LLC - Lisbon Valley Gas Plant,UT,38.16,-109.28,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",76262.63,71917.4
1006260,CEDAR RIDGE LANDFILL,TN,35.45,-86.84,562212,Waste,22780.29,389.9
1004721,CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC,TN,36.02,-83.83,327310,Minerals,471192.23,469775
1007877,CEMEX CONSTRUCTION MATERIALS SOUTH LLC,CO,40.2,-105.24,327310,Minerals,357100.68,357095.2
1002308,CEMEX Construction Materials Pacific LLC,CA,34.62,-117.1,327310,Minerals,2047860.95,2043921.6
1007663,"CEMEX Construction Materials South, LLC",TX,29.68,-98.18,327310,Minerals,1414249.29,1410054.3
1004758,CEMEX MIAMI,FL,25.79,-80.42,327310,Minerals,675314.6,673475.5
1005331,CEMEX SOUTHEAST LLC,GA,32.42,-83.63,327310,Minerals,422956.13,421475.3
1008033,"CEMEX SOUTHEAST LLC, DEMOPOLIS PLANT",AL,32.51,-87.82,327310,Minerals,558467.45,557787
1006809,CENTRAL BI-PRODUCTS - LONG PRAIRIE,MN,46,-94.86,311613,"Other,Waste",33584.08,32807.2
1003901,CENTRAL BI-PRODUCTS - REDWOOD FALLS,MN,44.57,-95.12,311613,"Other,Waste",29515.31,28559
1001649,CENTRAL COMPRESSOR PLANT,AK,70.32,-148.5,211120,Petroleum and Natural Gas Systems,3004082.12,2972286.2
1007673,CENTRAL DISPOSAL SYSTEMS INC,IA,43.39,-93.57,562212,Waste,18805.44,647.8
1004915,CENTRAL ENERGY FACILITY,MI,43.59,-84.77,611310,Other,39325.95,39285.4
1001650,CENTRAL GAS FACILITY,AK,70.32,-148.52,211120,Petroleum and Natural Gas Systems,1979598.42,1939867
1006083,"CENTRAL INDIANA ETHANOL, LLC",IN,40.56,-85.73,325193,"Other,Suppliers of CO2",143130.41,142983
1005349,CENTRAL PENINSULA BALING FACILITY-SOLDOTNA LF,AK,60.44,-151.11,562212,Waste,54221.54,1689.4
1001651,CENTRAL POWER STATION,AK,70.28,-148.66,211120,Petroleum and Natural Gas Systems,781716.51,780993.7
1006990,CENTRAL SANITARY LANDFILL,MI,43.33,-85.51,562212,Waste,38241.35,86.3
1006853,CENTURY ALUMINUM OF KENTUCKY,KY,37.94,-86.79,331313,Metals,939330.02,364380.7
1004341,CERRO COLORADO LANDFILL,NM,35.01,-106.88,562212,Waste,177266.85,26.1
1006082,CERTAINTEED CEILINGS CORP,MI,46.76,-88.46,327993,Minerals,26420.8,26393.4
1005745,CERTAINTEED CORP.,KS,39.14,-94.62,327993,Minerals,108207.31,108113.6
1007055,CERTAINTEED CORPORATION,CA,37.09,-120.23,327993,Minerals,57379.46,57327.4
1005772,CERTAINTEED GYPSUM,WV,39.82,-80.81,327420,Minerals,60766.17,60703.7
1006202,CERTAINTEED GYPSUM & CEILING MFG INC,KY,38.72,-85.09,327420,Minerals,68012.94,67942.8
1007762,CERTAINTEED GYPSUM NASHVILLE,AR,34.07,-93.9,327420,Minerals,46428.88,46381.2
1006572,CERTAINTEED GYPSUM SEATTLE,WA,47.55,-122.34,327420,Minerals,49936.41,49884.9
1003902,CF & I STEEL L P/ DBA ROCKY MOUNTAIN STEEL MILLS,CO,38.23,-104.61,331110,"Metals,Waste",268013.82,219021.9
1002301,"CF INDUSTRIES NITROGEN, LLC - DONALDSONVILLE NITROGEN COMPLEX",LA,30.1,-90.96,325311,Chemicals,9236777.67,7649699.4
1004183,"CF Industries Nitrogen, LLC - Yazoo City Facility",MS,32.9,-90.38,325311,Chemicals,2423738.08,1164134.6
1006005,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",IA,42.33,-96.36,325311,"Chemicals,Suppliers of CO2",2888938.59,2499053.3
1002100,CGGSWA Regional Landfill,VA,36.76,-80.75,562212,Waste,38325.95,6.7
1002996,CGS Services Inc.,IN,39.69,-85.72,562212,Waste,254558.89,2169.2
1002759,CHALK CLIFF COGEN,CA,35.45,-119.09,221112,Power Plants,6403.98,6397.4
1007625,CHALMETTE REFINING LLC - CHALMETTE REFINERY,LA,29.94,-89.97,324110,"Petroleum Product Suppliers,Refineries",1492093.83,1484716.5
1002859,CHANNELVIEW COMPLEX,TX,29.83,-95.12,325110,"Chemicals,Petroleum Product Suppliers",2063078.92,2053062.1
1000394,CHAPARRAL STEEL,VA,37.18,-77.45,331110,Metals,110616.72,110527.4
1005344,CHAPARRAL STEEL MIDLOTHIAN PLANT,TX,32.46,-97.04,331110,Metals,250633.4,250456.4
1007714,CHAPEL HILL GAS PLANT,TX,32.37,-95.11,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",13764.95,11060.1
1005107,CHARLES COUNTY LANDFILL,MD,38.57,-76.88,562212,Waste,68560.8,31.8
1004491,CHARLES M HINTON JR REGIONAL LANDFILL,TX,32.96,-96.53,562212,Waste,196779.85,4.1
1004911,CHARLOTTE PIPE & FOUNDRY CO,NC,35.22,-80.86,331511,Metals,48175.93,47922.7
1006901,CHARTER STEEL,WI,43.4,-87.95,331110,Metals,110977.82,110900
1003474,CHARTER STEEL CLEVELAND *,OH,41.44,-81.66,331110,Metals,97767.79,97710.8
1005650,CHATHAM CMP STN,LA,32.31,-92.46,486210,Petroleum and Natural Gas Systems,59421.99,55999.9
1002618,CHEMOURS CHAMBERS WORKS,NJ,39.68,-75.49,325199,"Chemicals,Industrial Gas Suppliers,Waste",32761.46,978.2
1006145,CHEMOURS COMPANY - FAYETTEVILLE WORKS,NC,34.84,-78.84,325120,"Chemicals,Industrial Gas Suppliers",55586.52,37073.4
1003041,CHEMOURS DELISLE PLANT,MS,30.38,-89.31,325130,Chemicals,599079.71,598725.2
1003890,CHEMOURS EL DORADO,AR,33.11,-92.68,325120,"Chemicals,Industrial Gas Suppliers",106400.41,57.8
1004133,CHEMOURS LOUISVILLE WORKS,KY,38.22,-85.84,325120,"Chemicals,Waste",2118698.97,20835.3
1002709,CHEMOURS MEMPHIS PLANT,TN,35.27,-89.98,325180,Chemicals,34135.07,34100
1002176,CHEMOURS WASHINGTON WORKS,WV,39.27,-81.66,325211,"Chemicals,Industrial Gas Suppliers",753538.23,264201.1
1006021,CHEMUNG COUNTY LANDFILL,NY,42.03,-76.68,562212,Waste,22081,18.5
1004719,CHENA POWER PLANT,AK,64.85,-147.73,221330,Power Plants,331275.13,328744.9
1007770,CHEROKEE NITROGEN,AL,34.8,-87.94,325311,"Chemicals,Suppliers of CO2",450960.5,319108.7
1007899,CHESSER ISLAND ROAD LANDFILL,GA,30.71,-82.06,562212,Waste,59681.1,40.6
1007795,CHESTNUT RIDGE LANDFILL,TN,36.11,-84.03,562212,Waste,51459.05,141.2
1006967,CHEVRON PHILLIPS - SWEENY COMPLEX,TX,29.07,-95.75,325110,Chemicals,1243346.15,1229973
1002146,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",TX,29.85,-93.98,325110,Chemicals,889019.87,879644
1003610,CHEVRON PRODS.CO. RICHMOND REFY,CA,37.94,-122.4,324110,"Chemicals,Refineries",4136302.43,4124413.5
1006189,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,UT,40.82,-111.92,324110,Refineries,439128.92,435227
1007978,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",CA,33.91,-118.41,324110,"Chemicals,Refineries,Suppliers of CO2",3149711.32,3138108.4
1007669,CHICOPEE SANITARY LANDFILL,MA,42.17,-72.54,562212,Waste,6109.1,46.6
1000063,CHIEF ETHANOL FUELS INC,NE,40.59,-98.32,325193,Other,139083.44,138655.7
1006700,CHILDRENS HOSPITAL MEDICAL CENTER,OH,39.14,-84.5,622110,Other,26492.5,26465.1
1001143,CHIPPEWA VALLEY ETHANOL COMPANY,MN,45.33,-95.64,325193,Other,68669.63,68596.1
1010732,CHISHOLM PLANT,TX,30,-96.89,211130,Petroleum and Natural Gas Systems,27743.62,27639.5
1002353,CHITWOOD GAS PLANT,OK,34.86,-97.83,211130,Petroleum and Natural Gas Systems,26603.01,23673.3
1006812,CHOWCHILLA II,CA,37.11,-120.28,221112,Power Plants,8645.97,8637.2
1005734,CHRISTY MINERALS CO-HIGH HILL,MO,38.88,-91.39,212324,Other,21134.69,20968.2
1006671,CHS INC LAUREL REFINERY,MT,45.66,-108.77,324110,"Chemicals,Petroleum Product Suppliers,Refineries",903154.9,897367.3
1004656,CHS MANKATO,MN,44.16,-94.03,311224,Other,77843.66,77763.1
1007942,CHS MCPHERSON REFINERY INC.,KS,38.35,-97.67,324110,"Chemicals,Petroleum Product Suppliers,Refineries",1235495.56,1226530.7
1004657,CHS OILSEED PROCESSING - FAIRMONT,MN,43.67,-94.51,311224,Other,56060.34,56002.8
1004276,CHS-Rochelle,IL,41.89,-89.03,325193,"Other,Waste",200285.74,200077.2
1005267,CHUGACH - BELUGA RIVER POWER PLANT,AK,61.19,-151.04,221112,Power Plants,23856.86,23832.2
1001667,CI Power Cogeneration Plant,CA,34.16,-118.99,611310,Other,8867.42,8858.1
1008012,CID RECYCLING & DISPOSAL FACILITY,IL,41.64,-87.57,562212,Waste,12252.47,3289.5
1010489,"CIG Station 5320 Fort Lupton, CO",CO,40.13,-104.76,486210,Petroleum and Natural Gas Systems,27789.15,26107.3
1002175,"CIG Station 5440 Mocane, OK",OK,36.89,-100.4,486210,Petroleum and Natural Gas Systems,37238.62,34266.5
1001994,"CIG Station 5560 Kit Carson, CO",CO,38.48,-102.78,486210,Petroleum and Natural Gas Systems,25318.57,21779.6
1008151,"CIG Station 5610 Greasewood, CO",CO,39.85,-108.11,486210,Petroleum and Natural Gas Systems,11092.57,9050.5
1002128,"CIG Station 5660 Rawlins, WY",WY,41.7,-107.05,486210,Petroleum and Natural Gas Systems,11247.37,9580.6
1010556,"CIG Station 5680 Wamsutter, WY",WY,41.68,-107.99,486210,Petroleum and Natural Gas Systems,19530.58,18859.6
1002127,"CIG Station 5850 Cheyenne, CO",CO,40.91,-104.89,486210,Petroleum and Natural Gas Systems,61544.77,47563.7
1002061,"CIG Station 5950 Watkins, CO",CO,39.75,-104.7,486210,Petroleum and Natural Gas Systems,57120.85,52837.3
1002970,CITGO CORPUS CHRISTI REFINERY - WEST PLANT,TX,27.8,-97.39,324110,"Petroleum Product Suppliers,Refineries",470001.76,466037.6
1007965,CITGO CORPUS CHRISTI REFINERY EAST PLANT,TX,27.81,-97.43,324110,"Petroleum Product Suppliers,Refineries",1071587.78,1066941.6
1002389,CITGO PETROLEUM CORP - LAKE CHARLES MANUFACTURING COMPLEX,LA,30.18,-93.32,324110,"Petroleum Product Suppliers,Refineries",3333924.73,3312402.1
1002184,"CITRUS WORLD, INC.",FL,27.91,-81.6,311421,Other,67670.1,67600.5
1002065,CITY OF BEAUMONT LANDFILL,TX,30.04,-94.13,562212,Waste,242470.45,7.2
1003979,CITY OF ELKO MUNICIPAL LANDFILL,NV,40.84,-115.73,562212,Waste,35791.5,13
1003949,CITY OF LOGAN LANDFILL,UT,41.73,-111.89,562212,Waste,60893,19
1003865,CITY OF MIDLAND MUNICIPAL SOLID WASTE FACILITY,MI,43.63,-84.17,562212,Waste,144479.57,293.4
1003605,CITY OF MUSCATINE LANDFILL,IA,41.52,-90.84,562212,Waste,42368.5,0
1006313,CLARION BOARDS/CLARION PLT,PA,41.23,-79.42,321219,Other,60344.93,58953.6
1007791,CLEAR AIR FORCE STATION,AK,64.29,-149.16,221112,Power Plants,5748.51,5728.5
1006867,CLEAR LAKE PLANT,TX,29.63,-95.06,325199,Chemicals,963979.43,963411.7
1004705,CLEARWATER PAPER CORP,ID,46.43,-116.97,322110,"Pulp and Paper,Waste",359962.71,334436.5
1002708,CLEARWATER PAPER CORP-CYPRESS BEND MILL,AR,33.71,-91.24,322130,"Pulp and Paper,Waste",218719.51,170685.6
1005307,CLEMSON UNIVERSITY,SC,34.68,-82.84,611310,Other,28146.64,28117.6
1002202,"CLEVELAND THERMAL, LLC",OH,41.51,-81.68,221330,Power Plants,57705.63,57645.9
1003668,CLEVELAND-CLIFFS PLATE LLC-COATESVILLE,PA,39.98,-75.83,331110,Metals,138018.38,137904.4
1003523,CLEVELAND-CLIFFS PLATE LLC/CONSHOHOCKEN PLT,PA,40.09,-75.32,331110,Metals,6939.82,6932.7
1006325,CLEVELAND-CLIFFS RIVERDALE LLC,IL,41.66,-87.63,331110,Metals,151322.94,151265.4
1003403,CLEVELAND-CLIFFS STEEL CORPORATION DEARBORN WORKS,MI,42.3,-83.16,331110,Metals,832270.95,832037.1
1006008,CLEWISTON SUGAR HOUSE,FL,26.74,-80.94,311314,Other,40355.11,8070.8
1007960,CLINTON CNTY SOLID W/WAYNE TWP LDFL,PA,41.16,-77.35,562212,Waste,81221,184.5
1002242,CLINTON COUNTY LANDFILL,IN,40.33,-86.56,562212,Waste,22299.45,16.7
1005259,CLINTON COUNTY REGIONAL LANDFILL,NY,44.69,-73.59,562212,Waste,20248.3,27.9
1002599,CLINTON COUNTY SANITARY LANDFILL (EAST),IA,41.86,-90.26,562212,Waste,37319.15,145.1
1007467,CLINTON LANDFILL INC,IL,40.11,-88.96,562212,Waste,119009.2,40.7
1006906,CMC STEEL TENNESSEE,TN,35.98,-83.96,331110,Metals,101038.92,101002.2
1004038,CMC Steel Arizona,AZ,33.29,-111.59,331110,Metals,43447.64,43446
1002216,CMC Steel Florida,FL,30.29,-81.98,331110,Metals,99477.91,99440.1
1006708,CMC Steel New Jersey,NJ,40.48,-74.32,331110,Metals,56390.74,56359.5
1013215,"CMC Steel Oklahoma, LLC",OK,34,-96.4,331110,Metals,46472.09,46469.9
1005346,CMC Steel SC,SC,33.96,-81.05,331110,Metals,104345.81,104296.3
1002260,"COE Bridgewater LLC c/o Thor Equities, LLC",NJ,40.63,-74.64,531210,Other,30023.64,29992.4
1002170,COFFEYVILLE RESOURCES NITROGEN FERT.,KS,37.05,-95.61,325311,"Chemicals,Suppliers of CO2",1689228.57,1451330.3
1005155,COLONIE - TOWN LANDFILL,NY,42.81,-73.73,562212,Waste,27980.75,85
1004581,COLORADO STATE UNIVERSITY,CO,40.57,-105.09,611310,Other,45771.48,45723.8
1001078,COLSTRIP ENERGY LTD PARTNERSHIP,MT,45.98,-106.66,221112,Power Plants,373440.01,370283
1004031,COLUMBIA GAS CEREDO COMPRESSOR STATION,WV,38.37,-82.53,486210,Petroleum and Natural Gas Systems,31770.24,29009.1
1004161,COLUMBIA GAS FILES CREEK COMPRESSOR STATION,WV,38.82,-79.84,486210,Petroleum and Natural Gas Systems,65275.06,64177
1004153,COLUMBIA GAS TRANS CORP CRAWFORD COMPRESSOR STATIO,OH,39.63,-82.55,486210,Petroleum and Natural Gas Systems,91947.13,86046.6
1004035,COLUMBIA GAS TRANS LLC SALISBURY COMP STA,PA,39.72,-79.01,486210,Petroleum and Natural Gas Systems,11116.27,9150.7
1006755,COLUMBIA GAS TRANSMISSION FRAMETOWN,WV,38.66,-80.86,486210,Petroleum and Natural Gas Systems,3134.79,2093.1
1008360,COLUMBIA GAS TRANSMISSION LLC COCO COMPRESSOR STATION,WV,38.4,-81.42,486210,Petroleum and Natural Gas Systems,25225.07,21067.9
1008303,COLUMBIA GAS TRANSMISSION LLC LUCAS COMPRESSOR STATION,OH,40.71,-82.36,486210,Petroleum and Natural Gas Systems,27269.78,21702.5
1008304,COLUMBIA GAS TRANSMISSION LLC WAYNESBURG COMPRESSOR STATION,PA,39.86,-80.17,486210,Petroleum and Natural Gas Systems,25154.92,22424.9
1004168,COLUMBIA GULF TRANSMISSION CO - DELHI COMPRESSOR STATION,LA,32.41,-91.49,486210,Petroleum and Natural Gas Systems,146218.67,139437.3
1004358,COLUMBIA GULF TRANSMISSION CO. Clementsville CS,KY,37.31,-85.06,486210,Petroleum and Natural Gas Systems,119950.36,116146.1
1004360,COLUMBIA GULF TRANSMISSION COMPANY HAMPSHIRE CS,TN,35.64,-87.26,486210,Petroleum and Natural Gas Systems,112139.78,99186.3
1007394,COLUMBIA GULF TRANSMISSION LLC - RAYNE COMPRESSOR STATION,LA,30.32,-92.27,486210,Petroleum and Natural Gas Systems,110669.47,100407.4
1004169,COLUMBIA GULF TRANSMISSION LLC HARTSVILLE CS,TN,36.46,-86.18,486210,Petroleum and Natural Gas Systems,119073.31,116805
1004361,COLUMBIA GULF TRANSMISSION LLC STANTON CS,KY,37.89,-83.86,486210,Petroleum and Natural Gas Systems,49569.47,47334.7
1004170,"COLUMBIA GULF TRANSMISSION LLC, INVERNESS COMPRESSOR STATION",MS,33.36,-90.57,486210,Petroleum and Natural Gas Systems,108815.2,106537.8
1004167,"COLUMBIA GULF TRANSMISSION, BANNER COMPRESSOR STATION",MS,34.09,-89.45,486210,Petroleum and Natural Gas Systems,129290.48,123685.8
1004359,"COLUMBIA GULF TRANSMISSION, CORINTH COMPRESSOR STATION",MS,34.96,-88.42,486210,Petroleum and Natural Gas Systems,44746.29,42007
1003969,COLUMBIA SANITARY LANDFILL,MO,39.02,-92.25,562212,Waste,37955.74,60.2
1002399,COLUMBIA UNIVERSITY-410 W 118TH ST,NY,40.81,-73.96,611310,Other,66138.64,66069
1005114,COLUMBIAN CHEMICALS CO - NORTH BEND PLANT,LA,29.68,-91.46,325180,Chemicals,269913.99,269898.1
1004162,COMM REFUSE SVC INC/CUMBERLAND CNTY LDFL,PA,40.13,-77.5,562212,Waste,80224.25,238.9
1005507,COMMERCIAL BRICK,OK,35.18,-96.55,327120,Minerals,26493.6,26455.2
1005115,COMMONWEALTH AGRI-ENERGY LLC,KY,36.81,-87.41,325193,Other,63620.06,63554.3
1004797,COMMUNITY ECO PITTSFIELD LLC,MA,42.47,-73.19,562213,Waste,17101.54,15938.5
1004865,COMMUNITY ECO SPRINGFIELD LLC,MA,42.09,-72.59,562213,Waste,6836.66,4872.4
1000781,CON ED-EAST 60TH STREET STEAM PLANT,NY,40.76,-73.96,221330,Power Plants,46181.18,46133.5
1003566,CONCORD TURNPIKE REGIONAL LANDFILL,VA,37.39,-79.11,562212,Waste,63148.3,15.8
1002556,CONESTOGA LANDFILL,PA,40.12,-75.9,562212,Waste,119037.2,90.9
1006289,CONGRESS DEVELOPMENT CO LANDFILL,IL,41.87,-87.89,562212,Waste,8175.75,1395.4
1002358,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,MN,44.85,-93.29,331524,Metals,20601.01,4659.13
1006220,CONSTELLATION POWER SOURCE GENERATION - NOTCH CLIFF,MD,39.42,-76.51,221112,Power Plants,4324.68,4320.3
1004329,CONTINENTAL CARBON Phenix City Plant,AL,32.43,-84.97,325180,Chemicals,144384.56,144372.5
1006287,CONTINENTAL CARBON Ponca City Plant,OK,36.67,-97.07,325180,Chemicals,191992.23,191972.5
1004071,CONTINENTAL CARBON Sunray Plant,TX,35.98,-101.89,325180,Chemicals,147106.58,147087.4
1005987,CONTINENTAL CEMENT COMPANY LLC,MO,39.68,-91.31,327310,Minerals,623562.11,622196.8
1003416,"CONTINENTAL TIRE the AMERICAS, LLC",IL,38.29,-88.89,326211,Other,63027.36,62962.7
1004630,CONVENT REFINERY,LA,30.11,-90.9,324110,"Petroleum Product Suppliers,Refineries",1936890.49,1924188.2
1004220,COOPER TIRE AND RUBBER CO *,OH,41.03,-83.66,326211,Other,42815.69,42771.3
1002997,COOPER TIRE COMPANY,AR,33.42,-94,326211,Other,36305.76,36268.5
1003706,"COOPER TIRE COMPANY, THE",MS,34.23,-88.71,326211,Other,28970.34,28940.2
1007963,COPPER MOUNTAIN LANDFILL,AZ,32.65,-114.04,562212,Waste,26915.25,16.5
1004974,COPPER VALLEY ELECTRIC ASSOC (CoGen),AK,61.08,-146.3,221112,Power Plants,18232.28,18164.6
1002138,CORN LP,IA,42.73,-93.91,325193,Other,80432.75,80350
1002462,CORNING DIESEL MANUFACTURING FACILITY,NY,42.11,-77.16,327999,Minerals,99019.13,98917.2
