fac_id,fac_name,state,latitude,longitude,naics,naics_3digits,sub_sector,sector,fuel_type,co2_emissions_2010,co2_emissions_2011,co2_emissions_2012,co2_emissions_2013,co2_emissions_2014,co2_emissions_2015,co2_emissions_2016,co2_emissions_2017,co2_emissions_2018,co2_emissions_2019,co2_emissions_2020,capture_cost,total_capture_cost,45Q_credit_incentive,eco_opportunity,business_opportunity
1003489,PCS NITROGEN FERTILIZER LP - GEISMAR AGRICULTURAL NITROGEN & PHOSPHATE PLANT,LA,30.23,-91.05,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,48323.2,30203.9,37123.1,852316.5,1009551.2,974174.9,1035836.3,952816.6,906539.9,1054759.5,1031723.3,30,30951699.0,51586165.0,-20634466.0,Too early
1004340,"PCS NITROGEN FERTILIZER, L.P.",GA,33.43,-81.93,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,1340428.0,1392888.0,1235164.0,1403065.0,1529454.6,1501921.4,1373577.0,1210745.7,1399563.0,1402645.2,1336687.9,30,40100637.0,66834394.99999999,-26733757.999999993,Too early
1002229,"PCS Nitrogen Ohio, L.P.",OH,40.72,-84.13,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,972737.8,1195343.7,1094280.4,1068852.3,1013530.3,962680.0,1274480.8,1253835.0,1334389.5,1336378.5,1169566.0,30,35086980.0,58478300.0,-23391320.0,Too early
1006242,PCS PHOSPHATE COMPANY INCORPORATED,NC,35.38,-76.78,212392,212,Mining (except oil and gas),Chemicals,Petroleum Products,444315.0,400069.3,435757.6,512997.0,473655.2,476370.2,416453.7,356554.6,301047.1,273141.9,306917.7,150,46037655.0,15345885.0,30691770.0,Too discuss
1002500,PEA RIDGE,FL,30.6,-87.13,221112,221,Utilities,Power Plants,Natural Gas,60455.7,81254.6,91183.7,77649.5,80325.2,71879.5,69107.9,76019.2,77623.9,72760.4,72855.7,130,9471241.0,3642785.0,5828456.0,Forget it
1004104,PEARSALL POWER PLANT,TX,28.92,-99.09,221112,221,Utilities,Power Plants,Natural Gas,77767.2,193882.9,89731.3,186579.2,184425.4,182677.5,127815.7,93768.1,140913.9,192406.9,104791.8,130,13622934.0,5239590.0,8383344.0,Forget it
1002668,PEGASUS GAS PLANT,TX,31.66,-102.14,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,91017.35,126218.76,146136.21,152871.9,134926.52,87936.52,86910.6,79356.7,68739.7,73080.7,67252.6,30,2017578.0000000002,3362630.0000000005,-1345052.0000000002,Forget it
1001236,PEI Power Corporation,PA,41.48,-75.54,221117,221,Utilities,Power Plants,Natural Gas,18169.8,12691.8,11023.0,12163.2,21322.5,27748.7,3951.4,46412.3,23567.3,28027.2,23491.8,130,3053934.0,1174590.0,1879344.0,Forget it
1002994,"PETE LIEN & SONS, INC.",SD,44.12,-103.28,327410,327,Nonmetallic mineral product manufacturing,Minerals,Coal,215811.5,284964.6,290324.7,331135.7,360945.1,333860.1,297904.2,332336.0,346740.9,329501.6,235791.4,150,35368710.0,11789570.0,23579140.0,Too discuss
1003670,PETRO STAR INC NORTH POLE REFINERY,AK,64.73,-147.34,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Petroleum Products,517.8,22738.5,5501.6,668.9,28659.4,12038.7,12096.4,17867.7,34708.9,37396.4,37358.8,150,5603820.0,1867940.0000000002,3735880.0,Forget it
1005997,PETRO STAR VALDEZ REFINERY,AK,61.08,-146.25,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Other,51823.5,82361.1,75836.0,82955.9,92050.5,79860.8,71008.4,72927.3,78467.1,84480.1,84068.1,150,12610215.0,4203405.0,8406810.0,Forget it
1007173,PG&E COLUSA GENERATING STATION,CA,39.36,-122.27,221112,221,Utilities,Power Plants,Natural Gas,97224.48,764893.64,1025280.5,979566.0,966091.4,1381697.3,1124687.9,980657.2,1168027.4,1156688.5,1178684.6,130,153228998.0,58934230.00000001,94294768.0,To target
1006434,PG&E DELEVAN COMPRESSOR STATION,CA,39.36,-122.26,221210,221,Utilities,Petroleum and Natural Gas Systems,Natural Gas,40629.52,24398.6,35281.2,41403.5,34048.6,36786.5,21575.5,30745.3,40910.1,29013.3,36794.6,130,4783298.0,1839730.0,2943568.0,Forget it
1007469,PG&E GATEWAY GENERATING STATION,CA,38.02,-121.76,221112,221,Utilities,Power Plants,Natural Gas,1209955.02,1042895.42,1246180.1,1237350.2,1276932.1,1304656.0,962484.4,1110185.5,1162831.0,1136064.0,1142484.6,130,148522998.0,57124230.00000001,91398768.0,To target
1006265,PG&E GERBER COMPRESSOR STATION,CA,40.07,-122.21,221210,221,Utilities,Petroleum and Natural Gas Systems,Natural Gas,28500.19,32761.4,65541.6,50057.1,46346.2,55497.9,54625.3,57137.1,53118.2,49076.9,59254.9,130,7703137.0,2962745.0,4740392.0,Forget it
1004272,PG&E HINKLEY COMPRESSOR STATION,CA,34.9,-117.16,221210,221,Utilities,Petroleum and Natural Gas Systems,Natural Gas,76369.97,59801.8,58887.9,55358.9,60802.2,58875.3,40437.6,38297.9,46352.5,62857.4,56826.5,130,7387445.0,2841325.0,4546120.0,Forget it
1007411,PG&E HUMBOLDT BAY,CA,40.74,-124.21,221112,221,Utilities,Power Plants,Natural Gas,336200.0,216415.93,192958.3,163401.6,162446.9,186283.4,171823.6,199286.7,178960.0,189162.4,227246.6,130,29542058.0,11362330.0,18179728.0,Too discuss
1004068,PG&E KETTLEMAN COMPRESSOR STATION,CA,36.07,-120.08,221210,221,Utilities,Petroleum and Natural Gas Systems,Natural Gas,44139.97,38174.7,21147.4,13621.1,25818.5,24500.1,12938.0,10163.7,12105.1,34412.8,19618.9,130,2550457.0,980945.0000000001,1569512.0,Forget it
1004069,PG&E TOPOCK COMPRESSOR STATION,CA,34.71,-114.49,221210,221,Utilities,Petroleum and Natural Gas Systems,Natural Gas,46496.91,42036.7,26794.9,16106.8,30153.8,29108.4,26641.0,21094.3,29750.6,45988.6,21572.6,130,2804438.0,1078630.0,1725808.0,Forget it
1002606,"PHARMACIA & UPJOHN COMPANY, LLC",MI,42.21,-85.55,325412,325,Chemical manufacturing,Chemicals,Petroleum Products,134239.2,134718.0,111111.6,122848.1,136774.3,123368.9,98703.4,102604.0,109289.9,109590.0,106028.4,30,3180852.0,5301420.0,-2120568.0,Forget it
1002197,PHELPS DODGE REFINING CORPORATION,TX,31.76,-106.38,331410,331,Primary metal manufacturing,Metals,Natural Gas,53544.8,50557.6,47881.5,53959.0,52877.4,53215.6,54775.7,55344.9,59612.4,70189.8,84579.0,150,12686850.0,4228950.0,8457900.0,Forget it
1007506,PHILLIPS 66 BILLINGS REFINERY,MT,45.78,-108.48,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Other,828627.5,821411.5,756773.6,817944.7,779372.9,834652.3,838470.9,789667.1,975563.6,962410.8,936517.2,150,140477580.0,46825860.0,93651720.0,To target
1001824,PHILLIPS 66 CO - ALLIANCE REFINERY,LA,29.68,-89.98,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,2577737.9,2481984.2,2163262.7,2403978.0,2111565.1,1962580.3,2570325.7,2790463.0,2728882.1,2684285.4,1539140.3,150,230871045.0,76957015.0,153914030.0,To target
1006012,PHILLIPS 66 CO - LAKE CHARLES REFINERY,LA,30.24,-93.27,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Other,1745488.0,1803660.0,1613681.2,1672648.4,1573997.8,1727424.5,1719894.0,1768337.8,1880598.2,1717269.7,1370282.4,150,205542360.0,68514120.0,137028240.0,To target
1008018,PHILLIPS 66 FERNDALE REFINERY,WA,48.83,-122.69,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Petroleum Products,875332.7,999887.4,796021.4,765664.0,762488.2,745438.5,763956.6,745075.9,794614.8,831137.6,797446.8,150,119617020.0,39872340.0,79744680.0,To target
1006099,PHILLIPS 66 SANTA MARIA REFINERY,CA,35.04,-120.59,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,240599.9,239952.8,238193.0,251418.0,246784.3,213146.1,199400.8,188577.1,168473.9,168882.0,174087.6,150,26113140.0,8704380.0,17408760.0,Too discuss
1003643,PHOENIX CEMENT COMPANY\S CLARKDALE FACILITY,AZ,34.78,-112.08,327310,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,270903.2,321730.7,350017.1,434283.3,448844.3,532103.5,423943.7,500323.9,651629.0,624600.6,772361.2,150,115854180.0,38618060.0,77236120.0,To target
1003849,"PILKINGTON NORTH AMERICA, INC.",NC,34.75,-79.41,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,203578.7,226335.1,228441.3,241786.3,252965.6,246185.0,245773.8,247823.4,256713.2,250345.0,245382.2,150,36807330.0,12269110.0,24538220.0,Too discuss
1005322,PINE LAKE CORN PROCESSORS,IA,42.46,-93.06,325193,325,Chemical manufacturing,Other,Natural Gas,48700.6,49802.0,48380.9,56062.0,55059.3,53701.8,55045.6,71777.9,114549.7,112498.0,106451.9,30,3193557.0,5322595.0,-2129038.0,Forget it
1004288,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING,IA,40.97,-94.8,325193,325,Chemical manufacturing,Other,Natural Gas,103595.8,106097.2,99597.5,99844.5,107902.4,108761.4,109332.5,116508.4,122091.0,119885.2,104013.0,30,3120390.0,5200650.0,-2080260.0,Forget it
1004660,PITTSBURGH CORNING CORPORATION,MO,38.7,-93.26,327212,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,35565.5,34802.0,38780.2,35244.0,38286.8,36202.8,35388.8,33623.2,36054.6,32742.9,24583.9,150,3687585.0,1229195.0,2458390.0,Forget it
1000025,PLACID REFINING CO LLC - PORT ALLEN REFINERY,LA,30.48,-91.21,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,595912.0,597825.6,560087.2,534733.1,476454.5,595170.7,628587.8,600503.2,621172.5,564346.8,633898.4,150,95084760.0,31694920.0,63389840.0,To target
1003138,PLAINS END Generating Station,CO,39.86,-105.23,221112,221,Utilities,Power Plants,Natural Gas,87656.0,95084.9,47862.2,71882.8,38378.0,23637.4,11053.0,8199.3,8729.0,5348.1,7834.5,130,1018485.0,391725.0,626760.0,Forget it
1007819,PLAINVIEW BIOENERY LLC,TX,34.18,-101.63,325193,325,Chemical manufacturing,Other,Natural Gas,57728.8,111744.6,208794.2,18830.6,97677.6,118714.7,112867.2,109525.7,114083.0,118553.1,51969.4,30,1559082.0,2598470.0,-1039388.0,Forget it
1005965,PLAQUEMINE GAS PLANT,LA,30.24,-91.24,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,67428.0,191609.0,85224.3,65895.5,113453.5,168418.8,153010.3,154783.5,137232.5,105684.3,32920.1,30,987603.0,1646005.0,-658402.0,Forget it
1005678,PLATTEVILLE GAS PLANT,CO,40.23,-104.8,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,51515.76,52009.5,50490.46,51623.06,48366.29,49479.25,51227.6,50447.8,50289.3,49039.3,47517.2,30,1425516.0,2375860.0,-950344.0,Forget it
1006912,POET BIOREFINING,OH,41.18,-83.38,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,96646.7,92399.7,93886.0,96621.1,102795.7,99745.2,97633.8,109251.9,112547.0,111329.7,95963.1,30,2878893.0,4798155.0,-1919262.0,Forget it
1005727,"POET BIOREFINING - GOWRIE, LLC",IA,42.32,-94.29,325193,325,Chemical manufacturing,Other,Natural Gas,97642.3,97168.1,91887.7,96992.4,104391.5,100384.9,106574.2,114404.1,107681.7,91957.4,101749.0,30,3052470.0,5087450.0,-2034980.0,Forget it
1005853,POET BIOREFINING - PORTLAND,IN,40.41,-85.02,325193,325,Chemical manufacturing,Other,Natural Gas,98272.0,93895.2,81702.0,95885.3,106719.0,95739.6,94687.3,118834.2,124594.8,118269.7,109192.3,30,3275769.0,5459615.0,-2183846.0,Forget it
1006114,POET BIOREFINING ALEXANDRIA,IN,40.29,-85.65,325193,325,Chemical manufacturing,Other,Natural Gas,91347.9,92644.4,83382.2,97570.3,103624.1,103344.1,105350.0,111839.4,113618.4,113346.4,96623.9,30,2898717.0,4831195.0,-1932478.0,Forget it
1000857,POET BIOREFINING GLENVILLE LLC,MN,43.58,-93.3,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,61419.7,50868.0,65636.2,66123.5,66217.9,60274.0,66470.7,66655.5,64828.9,65212.7,64193.7,30,1925811.0,3209685.0,-1283874.0,Forget it
1004984,POET BIOREFINING LADDONIA,MO,39.25,-91.64,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,59838.5,51710.5,48366.4,48671.8,53945.2,48738.1,52129.6,58162.7,56830.2,58977.6,88232.4,30,2646972.0,4411620.0,-1764648.0,Forget it
1007730,"POET BIOREFINING LEIPSIC, LLC",OH,41.12,-83.97,325193,325,Chemical manufacturing,Other,Natural Gas,106042.5,101172.4,98299.2,98024.2,107658.2,103682.9,111058.1,112975.5,120593.9,112561.1,95787.1,30,2873613.0,4789355.0,-1915742.0,Forget it
1004584,"POET Biorefining - Caro, LLC",MI,43.47,-83.41,325193,325,Chemical manufacturing,Other,Natural Gas,81960.0,78314.0,79189.7,80312.4,86050.1,86675.0,83169.7,91401.9,91432.2,99782.6,98088.0,30,2942640.0,4904400.0,-1961760.0,Forget it
1007063,POET Biorefining - Groton,SD,45.45,-98.14,325193,325,Chemical manufacturing,Other,Natural Gas,89221.7,88056.4,90000.4,87437.3,90455.8,91852.9,90177.5,90168.4,83595.9,84270.7,75670.2,30,2270106.0,3783510.0,-1513404.0,Forget it
1006007,POET Biorefining - Hanlontown LLC,IA,43.29,-93.39,325193,325,Chemical manufacturing,Other,Natural Gas,84259.4,84531.1,84362.1,81374.8,85291.9,85094.3,82215.9,101932.7,100047.0,105779.2,102662.0,30,3079860.0,5133100.0,-2053240.0,Forget it
1006030,POET Biorefining - Hudson,SD,43.1,-96.48,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,84275.2,83749.1,81685.9,78942.3,83121.7,86314.7,84309.7,102298.8,100701.2,95421.1,90071.4,30,2702142.0,4503570.0,-1801428.0,Forget it
1007525,"POET Biorefining - North Manchester, LLC",IN,40.94,-85.81,325193,325,Chemical manufacturing,Other,Natural Gas,96759.8,85501.1,87114.1,102239.6,106121.0,107153.0,109563.6,117512.4,125034.2,117929.5,105729.2,30,3171876.0,5286460.0,-2114584.0,Forget it
1004230,"POET Biorefining - Preston, LLC",MN,43.69,-92.09,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,70027.3,67766.7,65272.3,67082.4,71.6,35196.3,68319.3,68245.5,72699.7,73303.6,75682.7,30,2270481.0,3784135.0,-1513654.0,Forget it
1006672,"POET Biorefining Mitchell, LLC",SD,43.8,-98.1,325193,325,Chemical manufacturing,Other,Natural Gas,99648.2,96948.0,87114.0,96323.0,93770.3,103432.4,105134.8,109359.8,110456.2,91466.8,88484.1,30,2654523.0,4424205.0,-1769682.0,Forget it
1004526,POET Biorefining-Chancellor,SD,43.37,-96.96,325193,325,Chemical manufacturing,Other,Natural Gas,105796.0,95659.9,72357.5,90420.6,110612.5,103347.8,87621.4,79284.3,97198.3,76522.4,28229.1,30,846873.0,1411455.0,-564582.0,Forget it
1004103,"POET RESEARCH CENTER, INC.",SD,43.15,-97.73,325193,325,Chemical manufacturing,"Other,Suppliers of CO2",Natural Gas,17598.6,19693.0,20508.0,19346.2,18797.0,16610.5,16979.2,18311.1,18980.1,18841.6,16795.1,30,503852.99999999994,839754.9999999999,-335901.99999999994,Forget it
1004213,"POTAC, LLC",TX,27.82,-97.49,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Petroleum and Natural Gas Systems",Natural Gas,18839.0,8177.0,5456.6,8155.0,1230.0,1282.2,8351.0,8950.3,7614.4,8290.1,10097.9,150,1514685.0,504895.0,1009790.0,Forget it
1003304,"PPG INDUSTRIES, INC.",OH,39.56,-82.95,325211,325,Chemical manufacturing,Other,Natural Gas,14249.8,15615.0,24036.5,25759.5,21527.1,16812.7,16918.2,16914.6,17981.1,17807.4,16743.5,30,502305.0,837175.0,-334870.0,Forget it
1008044,PQ LLC - Chester Plant,PA,39.84,-75.37,325180,325,Chemical manufacturing,Chemicals,Natural Gas,28896.6,24999.3,25415.1,24041.7,26951.0,25448.4,24985.3,26207.5,26516.5,22044.4,23879.4,30,716382.0,1193970.0,-477588.0,Forget it
1001887,PRAIRIE STATE GENERATING STATION,IL,38.28,-89.67,221112,221,Utilities,"Other,Power Plants",Coal,325.8,16478.3,4622017.2,8167513.0,8894159.1,10495061.3,10404705.8,10933782.1,12002245.6,12573498.7,11785491.2,65,766056928.0,589274560.0,176782368.0,To target
1002657,PREMCOR REFINING GROUP INCORPORATED PORTARTHUR REFINERY,TX,29.87,-93.97,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Other,1976713.23,1995600.98,2359646.15,2453129.71,2670572.8,1681824.5,1820351.4,1878494.6,2101500.5,2095109.4,1964015.4,150,294602310.0,98200770.0,196401540.0,To target
1000789,"PREMIER GLASS USA, LLC",MO,37.86,-90.52,327213,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,40330.9,38526.6,37973.1,37287.8,32788.9,35101.3,34853.3,34442.6,36103.2,37061.9,36703.9,150,5505585.0,1835195.0,3670390.0,Forget it
1003136,PRO-TEC Coating Company,OH,41.11,-83.96,332812,332,Fabricated metal product manufacturing,Other,Natural Gas,70301.5,69632.8,70122.9,82203.0,88001.7,85968.3,81155.6,74121.7,85418.8,83075.9,68061.8,150,10209270.0,3403090.0,6806180.0,Forget it
1005867,PRYOR CHEMICAL COMPANY,OK,36.24,-95.28,325311,325,Chemical manufacturing,"Chemicals,Suppliers of CO2",Natural Gas,161951.2,308558.4,259143.0,189859.2,287516.3,273882.2,321256.0,253717.4,323513.3,266205.8,324257.9,30,9727737.0,16212895.000000002,-6485158.000000002,Forget it
1000001,PSE Ferndale Generating Station,WA,48.83,-122.69,221112,221,Utilities,Power Plants,Natural Gas,292987.9,35840.9,14310.3,394913.1,332854.9,405315.5,353786.0,350533.9,302222.6,477793.8,508637.3,130,66122849.0,25431865.0,40690984.0,To target
1002817,PUBLIC SERVICE CO DENVER STEAM PLT,CO,39.76,-105.0,221330,221,Utilities,Power Plants,Natural Gas,51584.2,62021.7,59543.1,63941.1,64093.8,61004.6,57880.6,56353.8,44669.1,67383.2,69918.4,130,9089392.0,3495919.9999999995,5593472.0,Forget it
1004176,PUGET POWER ENERGY-WHITEHORN GEN.STATION,WA,48.89,-122.75,221112,221,Utilities,Power Plants,Natural Gas,6851.5,19399.1,27279.4,28640.2,29440.5,37843.6,44902.9,67351.0,44484.6,6830.1,4648.7,130,604331.0,232435.0,371896.0,Forget it
1001585,Paddys Run,KY,38.21,-85.85,221112,221,Utilities,Power Plants,Natural Gas,8723.2,16186.3,29878.2,15673.0,54022.5,90211.5,48855.4,37248.8,50761.8,38148.4,20075.4,130,2609802.0,1003770.0000000001,1606032.0,Forget it
1001252,Panther Creek Energy Facility,PA,40.86,-75.88,221112,221,Utilities,Power Plants,Coal,971908.0,963118.7,912978.5,862920.9,892500.2,711564.4,185122.0,122344.8,196303.7,127890.3,64540.4,65,4195126.0,3227020.0,968106.0,Forget it
1005830,Paradise,KY,37.26,-86.98,221112,221,Utilities,Power Plants,Natural Gas,13562004.8,12367849.1,14850256.4,12008196.1,13558577.7,11964880.5,10315514.9,4342723.3,6520335.9,5215488.8,3010772.7,130,391400451.0,150538635.0,240861816.0,To target
1001300,Pasadena Power Plant,TX,29.72,-95.18,221112,221,Utilities,Power Plants,Natural Gas,1111632.6,1507627.0,1764079.2,1558078.5,1587767.6,1799955.1,1834061.0,1543530.2,1527430.0,1640723.9,1551758.8,130,201728644.0,77587940.0,124140704.0,To target
1001771,Patheon Manufacturing Services LLC,NC,35.66,-77.36,325412,325,Chemical manufacturing,Chemicals,Natural Gas,32144.7,35455.8,34780.0,34434.2,37378.1,38552.7,37109.6,38857.5,35854.8,36237.7,25723.0,30,771690.0,1286150.0,-514460.0,Forget it
1001866,Patrick Draw Gas Plant,WY,41.58,-108.52,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,125907.4,160422.8,168191.1,206521.9,208497.6,204076.6,169245.9,158706.8,151306.0,148338.5,129249.3,30,3877479.0,6462465.0,-2584986.0,Forget it
1007844,Paulsboro Refining Company LLC,NJ,39.84,-75.26,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Other,1636673.81,1676063.0,1666195.0,1698982.0,1693165.3,1694333.8,1702138.1,1772775.5,1691200.4,1636098.8,1345206.1,150,201780915.0,67260305.0,134520610.0,To target
1001048,Pawnee,CO,40.22,-103.68,221112,221,Utilities,Power Plants,Coal,3459748.9,3040608.6,3376422.0,3298367.8,3057653.6,4097440.3,3091336.8,3970908.1,3636598.7,2799010.8,3494240.4,65,227125626.0,174712020.0,52413606.0,To target
1001202,Pedricktown Cogeneration Plant,NJ,39.77,-75.42,221112,221,Utilities,Power Plants,Natural Gas,82414.1,93551.5,189496.1,145998.7,105266.7,124663.9,80340.0,24679.9,23768.7,3535.7,29733.8,130,3865394.0,1486690.0,2378704.0,Forget it
1003185,Pelican Processing Plant,LA,29.71,-91.31,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,69656.0,4701.5,38351.7,30714.4,23672.2,33348.7,16643.6,26893.1,11591.7,10498.8,3637.7,30,109131.0,181885.0,-72754.0,Forget it
1007305,Perryville Power Station,LA,32.69,-92.02,221112,221,Utilities,Power Plants,Natural Gas,768492.2,802127.7,1033230.6,681682.6,1297216.1,1457692.2,1246156.9,743646.6,1489681.5,1127176.4,1239170.0,130,161092100.0,61958500.0,99133600.0,To target
1003045,"Petro-Hunt, L.L.C.",ND,47.3,-103.1,211130,211,Oil and gas extraction,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",Natural Gas,29313.0,30125.6,31679.5,33235.7,32408.8,32977.3,32491.4,27900.1,30025.1,31333.0,31401.9,30,942057.0,1570095.0,-628038.0,Forget it
1004343,Pfizer,MA,42.61,-71.17,325414,325,Chemical manufacturing,Chemicals,Natural Gas,54791.4,51937.0,48737.7,47101.2,45459.6,47801.8,44881.2,45761.4,46126.5,45304.7,46306.1,30,1389183.0,2315305.0,-926122.0,Forget it
1001261,Philadelphia Refinery,PA,39.91,-75.21,324110,324,Petroleum and coal products manufacturing,"Petroleum Product Suppliers,Refineries",Natural Gas,2958214.0,2742893.0,2983875.7,2876926.7,2930189.3,3093305.8,3200046.9,3200944.4,3195630.0,1436611.5,126597.4,150,18989610.0,6329870.0,12659740.0,Too discuss
1004305,Phillips 66 BAYWAY REFINERY,NJ,40.64,-74.22,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Other,2333583.4,2473065.4,2390986.5,2229392.2,2533724.8,2596980.7,2674615.3,2592794.5,2134056.8,2474102.5,2154316.7,150,323147505.0,107715835.00000001,215431670.0,To target
1001964,Phillips 66 Los Angeles Refinery - Carson Plant,CA,33.8,-118.24,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2",Other,832462.6,759720.4,749103.4,830840.4,872939.4,910063.8,887643.7,914453.8,916910.9,883310.4,826949.1,150,124042365.0,41347455.0,82694910.0,To target
1006843,Phillips 66 Los Angeles Refinery - Wilmington Plant,CA,33.77,-118.29,324110,324,Petroleum and coal products manufacturing,"Chemicals,Refineries,Suppliers of CO2",Other,1806373.0,1897569.1,1784996.0,2005886.6,1899003.9,1903395.6,1864288.3,1893803.3,1908314.3,1786248.8,1602141.5,150,240321225.0,80107075.0,160214150.0,To target
1001920,Phillips 66 Ponca City Refinery,OK,36.68,-97.09,324110,324,Petroleum and coal products manufacturing,"Chemicals,Petroleum Product Suppliers,Refineries",Other,1778871.9,1726467.8,2008749.6,2213098.2,2104453.7,1828122.4,2114956.7,1984111.9,2006237.0,1941037.0,1771261.2,150,265689180.0,88563060.0,177126120.0,To target
1002499,"Pilkington North America, Inc.",OH,41.62,-83.56,327211,327,Nonmetallic mineral product manufacturing,Minerals,Natural Gas,181575.7,174934.7,175205.6,163433.8,189402.3,189031.4,159892.5,177997.2,179065.9,179416.7,164596.2,150,24689430.0,8229810.000000001,16459620.0,Too discuss
1001362,Pinckneyville Power Plant,IL,38.11,-89.35,221112,221,Utilities,Power Plants,Natural Gas,85533.5,80183.4,54793.5,20137.9,11585.8,32451.0,56480.6,57285.0,81077.2,42362.8,43048.0,130,5596240.0,2152400.0,3443840.0,Forget it
1007025,Pine Bluff Energy Center,AR,34.22,-91.9,221112,221,Utilities,Power Plants,Natural Gas,650347.2,753590.6,771069.4,777402.9,603670.0,703661.4,673709.0,671489.9,750225.1,684333.9,688819.3,130,89546509.0,34440965.0,55105544.0,To target
1005029,Pioneer Cryogenic Plant,WY,41.78,-110.33,211130,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,35280.3,42320.3,42715.0,42322.5,44359.4,43521.3,37972.9,39834.9,38525.9,37971.9,36567.3,30,1097019.0,1828365.0000000002,-731346.0000000002,Forget it
1005731,Pittsfield Generating,MA,42.46,-73.22,221112,221,Utilities,Power Plants,Natural Gas,92383.4,94201.8,143505.9,119024.2,74939.7,124678.5,117981.1,81188.7,59935.7,40402.8,18552.1,130,2411773.0,927604.9999999999,1484168.0,Forget it
1001296,Pixelle Androscoggin LLC,ME,44.5,-70.24,221112,221,Utilities,Power Plants,Natural Gas,444041.0,377886.9,324342.7,320261.8,289532.3,225908.0,104350.8,124069.5,210933.0,225201.6,252146.6,130,32779058.0,12607330.0,20171728.0,Too discuss
1004685,"Pixley Cogen Partners, LLC",CA,36.0,-119.3,221112,221,Utilities,Power Plants,Natural Gas,63171.4,60714.3,54555.2,54772.0,56920.1,58871.9,65620.2,72414.4,72724.0,68501.4,43258.5,130,5623605.0,2162925.0,3460680.0,Forget it
1001163,Plant H. Allen Franklin,AL,32.61,-85.1,221112,221,Utilities,Power Plants,Natural Gas,2934048.3,3645074.7,4088782.9,3364462.5,3819932.5,4043353.6,4374595.2,4615383.9,4553336.7,4639228.1,4713308.0,130,612730040.0,235665400.0,377064640.0,To target
1001153,Plant Rowan County,NC,35.73,-80.6,221112,221,Utilities,Power Plants,Natural Gas,880717.7,1025763.7,1304761.2,1047979.3,1078008.8,1118527.9,1756262.1,1630486.5,1855275.7,1858305.7,1708618.3,130,222120379.0,85430915.0,136689464.0,To target
1006577,Plant X,TX,34.17,-102.41,221112,221,Utilities,Power Plants,Natural Gas,673525.8,759355.1,959592.3,880788.3,719685.8,485493.9,395446.1,290215.1,766393.0,554035.1,565417.5,130,73504275.0,28270875.0,45233400.0,To target
1003578,Platform Gail,CA,34.13,-119.4,211120,211,Oil and gas extraction,Petroleum and Natural Gas Systems,Natural Gas,63707.9,63836.8,66662.9,68186.9,66528.5,67198.5,57620.7,48178.1,8981.3,8896.9,5732.8,30,171984.0,286640.0,-114656.0,Forget it
